Sector,Project Name,Type,URL,Date,File Size
Informatizacia,Jednotný prístup k priestorovým údajom a službám,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/JPPUS_UHP_hodnotenie_20181010_final.pdf,10.10.2018,279 kB
Informatizacia,"IT projekty Ministerstva vnútra SR (Centrálne komponenty verejnej správy, Riadenie procesov a dát pre OÚ, PZ a HaZZ, Digitálne pracovné prostredie zamestnanca MV SR)",analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/Stanovisko_MVSR_projekty.pdf,25.7.2018,404 kB
Informatizacia,Hodnota za peniaze projektu ESKO 2,,https://www.mfsr.sk/files/archiv/uhp/3370/76/Hodnota-za-peniaze-projektu-ESKO-2_stanovisko-UHP.pdf,,
Informatizacia,Zabezpečenie kancelárskych softvérových licencií pre štátnu správu,,https://www.mfsr.sk/files/archiv/36/microsoft_stanovisko_UHP_20190815.pdf,3.7.2018,275 kB
Informatizacia,Stanovisko ÚHP MFSR ku hodnoteniu IT projektov predložených na 6. zasadnutie Riadiaceho výboru PO7 OPII,,https://www.mfsr.sk/files/archiv/uhp/3370/76/Stanovisko-UHP-MFSR-ku-hodnoteniu-IT-projektov.pdf,19.4.2018,112 kB
Informatizacia,Zavedenie služieb Platform as a Service,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/Stanovisko_PaaS_UHP_180418.pdf,19.4.2018,385 kB
Informatizacia,"Zvyšovanie úžitkovej hodnoty digitálnych služieb pre občanov, podnikateľov a inštitúcie verejnej správy",analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/Stanovisko_UPVS_UHP_180418.pdf,19.4.2018,543 kB
Informatizacia,Rozvoj platformy integrácie údajov a Manažment osobných údajov,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/Stanovisko_RozvojCSRU_UHP_20180418.pdf,19.4.2018,442 kB
Informatizacia,IT platforma lepšej regulácie podľa stratégie RIA 2020,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/RIA_stanovisko_UHP_2018-04-18.pdf,19.4.2018,460 kB
Informatizacia,Informačný systém výstavby,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/ISV_stanovisko_UHP_20180228.pdf,28.2.2018,499 kB
Informatizacia,Dátová integrácia: Sprístupnenie údajovej základne VS,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/Datova_integracia_stanovisko_UHP_20171211.pdf,11.12.2017,516 kB
Informatizacia,Migrácia IS obcí do vládneho cloudu - Plošné rozšírenie IS DCOM - 2. etapa (DCOM+),analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/Stanovisko_DCOM_UHP_20171211.pdf,11.12.2017,529 kB
Informatizacia,Informačný systém  Obchodného registra SR,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/stanovisko_ORSR_UHP_170512.pdf,12.05.2017,283 kB
Informatizacia,Centrálny ekonomický systém,analýza,https://www.mfsr.sk/files/archiv/uhp/3370/76/stanovisko_CES_VfM_170503.pdf,12.05.2017,426 kB
